Test Virus,Reference Virus,Titre
A/Madagascar/70074/03,A/Fujian/411/02,320
A/Hong Kong/1205/03,A/Fujian/411/02,320
A/Dakar/19/03,A/Fujian/411/02,640
A/Panama/2007/99,A/Finland/170/03,80
A/New York/55/01,A/Finland/170/03,160
A/Egypt/130/02,A/Finland/170/03,160
A/Fujian/411/02,A/Finland/170/03,320
A/Finland/170/03,A/Finland/170/03,320
A/Wyoming/3/03,A/Finland/170/03,1280
A/UK/1861/03,A/Finland/170/03,80
A/Austria/77956/03,A/Finland/170/03,80
A/Belgrade/1285/03,A/Finland/170/03,80
A/Goteborg/1/03,A/Finland/170/03,80
A/Hannover/154/03,A/Finland/170/03,160
A/Albania/20/03,A/Finland/170/03,40
A/Montpellier/1279/03,A/Finland/170/03,160
A/Geneva/4841/03,A/Finland/170/03,40
A/Lyon/1331/03,A/Finland/170/03,320
A/Netherlands/222/03,A/Finland/170/03,640
A/Shanghai/369/03,A/Finland/170/03,320
A/Oslo/2221/03,A/Finland/170/03,640
A/Singapore/55/03,A/Finland/170/03,160
A/Stockholm/9/03,A/Finland/170/03,320
A/Indonesia/22/03,A/Finland/170/03,160
A/Geneva/4620/03,A/Finland/170/03,320
A/Lyon/1158/03,A/Finland/170/03,320
A/Auckland/6/03,A/Finland/170/03,640
A/Poitiers/1375/03,A/Finland/170/03,320
A/Johannesburg/36/03,A/Finland/170/03,640
A/Madagascar/70074/03,A/Finland/170/03,320
A/Hong Kong/1205/03,A/Finland/170/03,320
A/Dakar/19/03,A/Finland/170/03,160
A/Panama/2007/99,A/Wyoming/3/03,640
A/New York/55/01,A/Wyoming/3/03,640
A/Egypt/130/02,A/Wyoming/3/03,320
A/Fujian/411/02,A/Wyoming/3/03,1280
A/Finland/170/03,A/Wyoming/3/03,1280
A/Wyoming/3/03,A/Wyoming/3/03,5120
A/UK/1861/03,A/Wyoming/3/03,640
A/Austria/77956/03,A/Wyoming/3/03,320
A/Belgrade/1285/03,A/Wyoming/3/03,320
A/Goteborg/1/03,A/Wyoming/3/03,320
A/Hannover/154/03,A/Wyoming/3/03,40
A/Albania/20/03,A/Wyoming/3/03,40
A/Montpellier/1279/03,A/Wyoming/3/03,640
A/Geneva/4841/03,A/Wyoming/3/03,<40
A/Lyon/1331/03,A/Wyoming/3/03,320
A/Netherlands/222/03,A/Wyoming/3/03,5120
A/Shanghai/369/03,A/Wyoming/3/03,1280
A/Oslo/2221/03,A/Wyoming/3/03,2560
A/Singapore/55/03,A/Wyoming/3/03,1280
A/Stockholm/9/03,A/Wyoming/3/03,2560
A/Indonesia/22/03,A/Wyoming/3/03,640
A/Geneva/4620/03,A/Wyoming/3/03,640
A/Lyon/1158/03,A/Wyoming/3/03,1280
A/Auckland/6/03,A/Wyoming/3/03,1280
A/Poitiers/1375/03,A/Wyoming/3/03,1280
A/Johannesburg/36/03,A/Wyoming/3/03,2560
A/Madagascar/70074/03,A/Wyoming/3/03,1280
A/Hong Kong/1205/03,A/Wyoming/3/03,1280
A/Dakar/19/03,A/Wyoming/3/03,2560
A/Panama/2007/99,A/UK/1861/03,160
A/New York/55/01,A/UK/1861/03,160
A/Egypt/130/02,A/UK/1861/03,80
A/Fujian/411/02,A/UK/1861/03,320
A/Finland/170/03,A/UK/1861/03,320
A/Wyoming/3/03,A/UK/1861/03,1280
A/UK/1861/03,A/UK/1861/03,640
A/Austria/77956/03,A/UK/1861/03,80
A/Belgrade/1285/03,A/UK/1861/03,80
A/Goteborg/1/03,A/UK/1861/03,80
A/Hannover/154/03,A/UK/1861/03,*
A/Albania/20/03,A/UK/1861/03,40
A/Montpellier/1279/03,A/UK/1861/03,320
A/Geneva/4841/03,A/UK/1861/03,*
A/Lyon/1331/03,A/UK/1861/03,*
A/Netherlands/222/03,A/UK/1861/03,640
A/Shanghai/369/03,A/UK/1861/03,320
A/Oslo/2221/03,A/UK/1861/03,640
A/Singapore/55/03,A/UK/1861/03,320
A/Stockholm/9/03,A/UK/1861/03,320
A/Indonesia/22/03,A/UK/1861/03,320
A/Geneva/4620/03,A/UK/1861/03,320
A/Lyon/1158/03,A/UK/1861/03,640
A/Auckland/6/03,A/UK/1861/03,320
A/Poitiers/1375/03,A/UK/1861/03,640
A/Johannesburg/36/03,A/UK/1861/03,640
A/Madagascar/70074/03,A/UK/1861/03,320
A/Hong Kong/1205/03,A/UK/1861/03,640
A/Dakar/19/03,A/UK/1861/03,320
