main_matrix_name,aux_matrix_name,rmse
KOSJ950104.csv,MUET020102.csv,1.1868
KOSJ950104.csv,KOSJ950103.csv,1.1798
KOSJ950104.csv,DOSZ010103.csv,1.1839
KOSJ950104.csv,QUIB020101.csv,1.1836
KOSJ950104.csv,BLAJ010101.csv,1.1818
KOSJ950104.csv,MIYS930101.csv,1.1903
KOSJ950104.csv,KOSJ950114.csv,1.1863
KOSJ950104.csv,HENS920102.csv,1.1807
KOSJ950104.csv,ALTS910101.csv,1.1846
KOSJ950104.csv,LINK010101.csv,1.1879
KOSJ950104.csv,KAPO950101.csv,1.1864
KOSJ950104.csv,LUTR910109.csv,1.1810
KOSJ950104.csv,AZAE970101.csv,1.1811
KOSJ950104.csv,DAYM780302.csv,1.1826
KOSJ950104.csv,OVEJ920103.csv,1.1823
KOSJ950104.csv,KOLA920101.csv,1.1867
KOSJ950104.csv,KOSJ950112.csv,1.1868
KOSJ950104.csv,LUTR910107.csv,1.1814
KOSJ950104.csv,KOSJ950107.csv,1.1944
KOSJ950104.csv,KANM000101.csv,1.1744
KOSJ950104.csv,OVEJ920102.csv,1.1796
KOSJ950104.csv,KOSJ950115.csv,1.1817
KOSJ950104.csv,LUTR910108.csv,1.1803
KOSJ950104.csv,GEOD900101.csv,1.2009
KOSJ950104.csv,GIAG010101.csv,1.1782
DOSZ010101.csv,KOSJ950101.csv,1.1842
DOSZ010101.csv,KOSJ950113.csv,1.1815
DOSZ010101.csv,MOHR870101.csv,1.1859
DOSZ010101.csv,NAOD960101.csv,1.1817
DOSZ010101.csv,RUSR970103.csv,1.1842
DOSZ010101.csv,PRLA000101.csv,1.1813
DOSZ010101.csv,BENS940102.csv,1.1766
DOSZ010101.csv,LEVJ860101.csv,1.1821
DOSZ010101.csv,QU_C930101.csv,1.1809
DOSZ010101.csv,VOGG950101.csv,1.1805
DOSZ010101.csv,LUTR910106.csv,1.1824
DOSZ010101.csv,HENS920101.csv,1.1851
DOSZ010101.csv,KOSJ950102.csv,1.1815
DOSZ010101.csv,FEND850101.csv,1.1791
DOSZ010101.csv,MCLA710101.csv,1.1856
DOSZ010101.csv,QU_C930103.csv,1.1898
DOSZ010101.csv,JOHM930101.csv,1.1836
DOSZ010101.csv,MUET020101.csv,1.1839
DOSZ010101.csv,LUTR910105.csv,1.1767
DOSZ010101.csv,OVEJ920105.csv,1.1836
DOSZ010101.csv,LUTR910104.csv,1.1794
DOSZ010101.csv,BENS940104.csv,1.1837
DOSZ010101.csv,HENS920103.csv,1.1835
DOSZ010101.csv,BENS940101.csv,1.1815
DOSZ010101.csv,RUSR970102.csv,1.1817
DOSZ010101.csv,JOND940101.csv,1.1841
DOSZ010101.csv,FITW660101.csv,1.1801
DOSZ010101.csv,PRLA000102.csv,1.1859
DOSZ010101.csv,CROG050101.csv,1.1858
DOSZ010101.csv,MCLA720101.csv,1.1813
DOSZ010101.csv,DOSZ010102.csv,1.1817
DOSZ010101.csv,NGPC000101.csv,1.1879
DOSZ010101.csv,QU_C930102.csv,1.1855
DOSZ010101.csv,GRAR740104.csv,1.1766
DOSZ010101.csv,CSEM940101.csv,1.1814
DOSZ010101.csv,WEIL970101.csv,1.1874
DOSZ010101.csv,GONG920101.csv,1.1805
DOSZ010101.csv,NIEK910101.csv,1.1835
DOSZ010101.csv,JOND920103.csv,1.1838
DOSZ010101.csv,KOSJ950109.csv,1.1834
DOSZ010101.csv,DOSZ010104.csv,1.1893
DOSZ010101.csv,AZAE970102.csv,1.1795
DOSZ010101.csv,LUTR910103.csv,1.1848
DOSZ010101.csv,KOSJ950108.csv,1.1843
DOSZ010101.csv,KOSJ950105.csv,1.1829
DOSZ010101.csv,RUSR970101.csv,1.1851
DOSZ010101.csv,NIEK910102.csv,1.1838
DOSZ010101.csv,OVEJ920101.csv,1.1800
DOSZ010101.csv,HENS920104.csv,1.1875
DOSZ010101.csv,OGAK980101.csv,1.1867
DOSZ010101.csv,MEHP950102.csv,1.1841
DOSZ010101.csv,LUTR910101.csv,1.1792
DOSZ010101.csv,MUET010101.csv,1.1870
DOSZ010101.csv,DAYM780301.csv,1.1794
DOSZ010101.csv,BENS940103.csv,1.1793
DOSZ010101.csv,TUDE900101.csv,1.1822
DOSZ010101.csv,RIER950101.csv,1.1917
DOSZ010101.csv,KOSJ950110.csv,1.1821
DOSZ010101.csv,OVEJ920104.csv,1.1825
DOSZ010101.csv,LUTR910102.csv,1.1784
DOSZ010101.csv,KOSJ950106.csv,1.1832
DOSZ010101.csv,KOSJ950111.csv,1.1825
DOSZ010101.csv,MIYT790101.csv,1.1802
DOSZ010101.csv,RISJ880101.csv,1.1874
DOSZ010101.csv,WEIL970102.csv,1.1944
DOSZ010101.csv,MUET020102.csv,1.1829
DOSZ010101.csv,KOSJ950104.csv,1.1826
DOSZ010101.csv,KOSJ950103.csv,1.1823
DOSZ010101.csv,DOSZ010103.csv,1.1887
DOSZ010101.csv,QUIB020101.csv,1.1827
DOSZ010101.csv,BLAJ010101.csv,1.1851
DOSZ010101.csv,MIYS930101.csv,1.1858
DOSZ010101.csv,KOSJ950114.csv,1.1804
DOSZ010101.csv,HENS920102.csv,1.1846
DOSZ010101.csv,ALTS910101.csv,1.1849
DOSZ010101.csv,LINK010101.csv,1.1819
DOSZ010101.csv,KAPO950101.csv,1.1846
DOSZ010101.csv,LUTR910109.csv,1.1768
DOSZ010101.csv,AZAE970101.csv,1.1830
DOSZ010101.csv,DAYM780302.csv,1.1825
