main_matrix_name,aux_matrix_name,rmse
GIAG010101.csv,LEVJ860101.csv,0.7418
GIAG010101.csv,LINK010101.csv,0.7413
GIAG010101.csv,LUTR910101.csv,0.7409
GIAG010101.csv,LUTR910102.csv,0.7412
GIAG010101.csv,LUTR910103.csv,0.7414
GIAG010101.csv,LUTR910104.csv,0.7412
GIAG010101.csv,LUTR910105.csv,0.7416
GIAG010101.csv,LUTR910106.csv,0.7406
GIAG010101.csv,LUTR910107.csv,0.7408
GIAG010101.csv,LUTR910108.csv,0.7412
GIAG010101.csv,LUTR910109.csv,0.7411
GIAG010101.csv,MCLA710101.csv,0.7412
GIAG010101.csv,MCLA720101.csv,0.7414
GIAG010101.csv,MEHP950102.csv,0.7411
GIAG010101.csv,MIYS930101.csv,0.7416
GIAG010101.csv,MIYT790101.csv,0.7415
GIAG010101.csv,MOHR870101.csv,0.7413
GIAG010101.csv,MUET010101.csv,0.7416
GIAG010101.csv,MUET020101.csv,0.7410
GIAG010101.csv,MUET020102.csv,0.7410
GIAG010101.csv,NAOD960101.csv,0.7414
GIAG010101.csv,NGPC000101.csv,0.7417
GIAG010101.csv,NIEK910101.csv,0.7415
GIAG010101.csv,NIEK910102.csv,0.7416
GIAG010101.csv,OGAK980101.csv,0.7410
GIAG010101.csv,OVEJ920101.csv,0.7415
GIAG010101.csv,OVEJ920102.csv,0.7411
GIAG010101.csv,OVEJ920103.csv,0.7411
GIAG010101.csv,OVEJ920104.csv,0.7415
GIAG010101.csv,OVEJ920105.csv,0.7418
GIAG010101.csv,PRLA000101.csv,0.7413
GIAG010101.csv,PRLA000102.csv,0.7413
GIAG010101.csv,QUIB020101.csv,0.7406
GIAG010101.csv,QU_C930101.csv,0.7416
GIAG010101.csv,QU_C930102.csv,0.7408
GIAG010101.csv,QU_C930103.csv,0.7412
GIAG010101.csv,RIER950101.csv,0.7414
GIAG010101.csv,RISJ880101.csv,0.7407
GIAG010101.csv,RUSR970101.csv,0.7412
GIAG010101.csv,RUSR970102.csv,0.7413
GIAG010101.csv,RUSR970103.csv,0.7413
GIAG010101.csv,TUDE900101.csv,0.7418
GIAG010101.csv,VOGG950101.csv,0.7409
GIAG010101.csv,WEIL970101.csv,0.7411
GIAG010101.csv,WEIL970102.csv,0.7417
OVEJ920105.csv,ALTS910101.csv,0.7414
OVEJ920105.csv,AZAE970101.csv,0.7412
OVEJ920105.csv,AZAE970102.csv,0.7408
OVEJ920105.csv,BENS940101.csv,0.7414
OVEJ920105.csv,BENS940102.csv,0.7409
OVEJ920105.csv,BENS940103.csv,0.7409
OVEJ920105.csv,BENS940104.csv,0.7402
OVEJ920105.csv,BLAJ010101.csv,0.7408
OVEJ920105.csv,CROG050101.csv,0.7401
OVEJ920105.csv,CSEM940101.csv,0.7409
OVEJ920105.csv,DAYM780301.csv,0.7410
OVEJ920105.csv,DAYM780302.csv,0.7413
OVEJ920105.csv,DOSZ010101.csv,0.7400
OVEJ920105.csv,DOSZ010102.csv,0.7407
OVEJ920105.csv,DOSZ010103.csv,0.7402
OVEJ920105.csv,DOSZ010104.csv,0.7404
OVEJ920105.csv,FEND850101.csv,0.7408
OVEJ920105.csv,FITW660101.csv,0.7404
OVEJ920105.csv,GEOD900101.csv,0.7416
OVEJ920105.csv,GIAG010101.csv,0.7407
OVEJ920105.csv,GONG920101.csv,0.7408
OVEJ920105.csv,GRAR740104.csv,0.7408
OVEJ920105.csv,HENS920101.csv,0.7411
OVEJ920105.csv,HENS920102.csv,0.7405
OVEJ920105.csv,HENS920103.csv,0.7411
OVEJ920105.csv,HENS920104.csv,0.7408
OVEJ920105.csv,JOHM930101.csv,0.7411
OVEJ920105.csv,JOND920103.csv,0.7418
OVEJ920105.csv,JOND940101.csv,0.7408
OVEJ920105.csv,KANM000101.csv,0.7404
OVEJ920105.csv,KAPO950101.csv,0.7409
OVEJ920105.csv,KOLA920101.csv,0.7409
OVEJ920105.csv,KOSJ950101.csv,0.7409
OVEJ920105.csv,KOSJ950102.csv,0.7410
OVEJ920105.csv,KOSJ950103.csv,0.7407
OVEJ920105.csv,KOSJ950104.csv,0.7404
OVEJ920105.csv,KOSJ950105.csv,0.7402
OVEJ920105.csv,KOSJ950106.csv,0.7402
OVEJ920105.csv,KOSJ950107.csv,0.7403
OVEJ920105.csv,KOSJ950108.csv,0.7405
OVEJ920105.csv,KOSJ950109.csv,0.7402
OVEJ920105.csv,KOSJ950110.csv,0.7407
OVEJ920105.csv,KOSJ950111.csv,0.7402
OVEJ920105.csv,KOSJ950112.csv,0.7403
OVEJ920105.csv,KOSJ950113.csv,0.7406
OVEJ920105.csv,KOSJ950114.csv,0.7406
OVEJ920105.csv,KOSJ950115.csv,0.7403
OVEJ920105.csv,LEVJ860101.csv,0.7408
OVEJ920105.csv,LINK010101.csv,0.7408
OVEJ920105.csv,LUTR910101.csv,0.7411
OVEJ920105.csv,LUTR910102.csv,0.7411
OVEJ920105.csv,LUTR910103.csv,0.7406
OVEJ920105.csv,LUTR910104.csv,0.7408
OVEJ920105.csv,LUTR910105.csv,0.7416
OVEJ920105.csv,LUTR910106.csv,0.7411
OVEJ920105.csv,LUTR910107.csv,0.7409
OVEJ920105.csv,LUTR910108.csv,0.7415
OVEJ920105.csv,LUTR910109.csv,0.7411
OVEJ920105.csv,MCLA710101.csv,0.7410
OVEJ920105.csv,MCLA720101.csv,0.7408
OVEJ920105.csv,MEHP950102.csv,0.7410
OVEJ920105.csv,MIYS930101.csv,0.7410
OVEJ920105.csv,MIYT790101.csv,0.7410
OVEJ920105.csv,MOHR870101.csv,0.7404
OVEJ920105.csv,MUET010101.csv,0.7404
OVEJ920105.csv,MUET020101.csv,0.7406
OVEJ920105.csv,MUET020102.csv,0.7407
OVEJ920105.csv,NAOD960101.csv,0.7411
OVEJ920105.csv,NGPC000101.csv,0.7406
OVEJ920105.csv,NIEK910101.csv,0.7405
OVEJ920105.csv,NIEK910102.csv,0.7405
OVEJ920105.csv,OGAK980101.csv,0.7403
OVEJ920105.csv,OVEJ920101.csv,0.7409
OVEJ920105.csv,OVEJ920102.csv,0.7400
OVEJ920105.csv,OVEJ920103.csv,0.7406
OVEJ920105.csv,OVEJ920104.csv,0.7406
OVEJ920105.csv,PRLA000101.csv,0.7409
OVEJ920105.csv,PRLA000102.csv,0.7406
OVEJ920105.csv,QUIB020101.csv,0.7408
OVEJ920105.csv,QU_C930101.csv,0.7403
OVEJ920105.csv,QU_C930102.csv,0.7405
OVEJ920105.csv,QU_C930103.csv,0.7410
OVEJ920105.csv,RIER950101.csv,0.7410
OVEJ920105.csv,RISJ880101.csv,0.7411
OVEJ920105.csv,RUSR970101.csv,0.7401
OVEJ920105.csv,RUSR970102.csv,0.7410
OVEJ920105.csv,RUSR970103.csv,0.7403
OVEJ920105.csv,TUDE900101.csv,0.7410
OVEJ920105.csv,VOGG950101.csv,0.7408
OVEJ920105.csv,WEIL970101.csv,0.7407
OVEJ920105.csv,WEIL970102.csv,0.7408
KOSJ950112.csv,ALTS910101.csv,0.7417
KOSJ950112.csv,AZAE970101.csv,0.7415
KOSJ950112.csv,AZAE970102.csv,0.7414
KOSJ950112.csv,BENS940101.csv,0.7415
KOSJ950112.csv,BENS940102.csv,0.7417
KOSJ950112.csv,BENS940103.csv,0.7416
KOSJ950112.csv,BENS940104.csv,0.7410
KOSJ950112.csv,BLAJ010101.csv,0.7414
KOSJ950112.csv,CROG050101.csv,0.7414
KOSJ950112.csv,CSEM940101.csv,0.7414
KOSJ950112.csv,DAYM780301.csv,0.7416
KOSJ950112.csv,DAYM780302.csv,0.7417
KOSJ950112.csv,DOSZ010101.csv,0.7398
KOSJ950112.csv,DOSZ010102.csv,0.7405
KOSJ950112.csv,DOSZ010103.csv,0.7401
KOSJ950112.csv,DOSZ010104.csv,0.7409
KOSJ950112.csv,FEND850101.csv,0.7415
KOSJ950112.csv,FITW660101.csv,0.7409
KOSJ950112.csv,GEOD900101.csv,0.7419
KOSJ950112.csv,GIAG010101.csv,0.7409
KOSJ950112.csv,GONG920101.csv,0.7416
KOSJ950112.csv,GRAR740104.csv,0.7416
KOSJ950112.csv,HENS920101.csv,0.7415
KOSJ950112.csv,HENS920102.csv,0.7415
KOSJ950112.csv,HENS920103.csv,0.7414
KOSJ950112.csv,HENS920104.csv,0.7413
KOSJ950112.csv,JOHM930101.csv,0.7416
KOSJ950112.csv,JOND920103.csv,0.7416
KOSJ950112.csv,JOND940101.csv,0.7410
KOSJ950112.csv,KANM000101.csv,0.7415
KOSJ950112.csv,KAPO950101.csv,0.7413
KOSJ950112.csv,KOLA920101.csv,0.7414
KOSJ950112.csv,KOSJ950101.csv,0.7409
KOSJ950112.csv,KOSJ950102.csv,0.7412
KOSJ950112.csv,KOSJ950103.csv,0.7408
KOSJ950112.csv,KOSJ950104.csv,0.7408
KOSJ950112.csv,KOSJ950105.csv,0.7401
KOSJ950112.csv,KOSJ950106.csv,0.7407
KOSJ950112.csv,KOSJ950107.csv,0.7402
KOSJ950112.csv,KOSJ950108.csv,0.7411
KOSJ950112.csv,KOSJ950109.csv,0.7405
KOSJ950112.csv,KOSJ950110.csv,0.7414
KOSJ950112.csv,KOSJ950111.csv,0.7403
KOSJ950112.csv,KOSJ950113.csv,0.7403
KOSJ950112.csv,KOSJ950114.csv,0.7400
KOSJ950112.csv,KOSJ950115.csv,0.7402
KOSJ950112.csv,LEVJ860101.csv,0.7415
KOSJ950112.csv,LINK010101.csv,0.7409
KOSJ950112.csv,LUTR910101.csv,0.7412
KOSJ950112.csv,LUTR910102.csv,0.7414
KOSJ950112.csv,LUTR910103.csv,0.7416
KOSJ950112.csv,LUTR910104.csv,0.7416
KOSJ950112.csv,LUTR910105.csv,0.7417
KOSJ950112.csv,LUTR910106.csv,0.7415
KOSJ950112.csv,LUTR910107.csv,0.7414
KOSJ950112.csv,LUTR910108.csv,0.7417
KOSJ950112.csv,LUTR910109.csv,0.7415
KOSJ950112.csv,MCLA710101.csv,0.7412
KOSJ950112.csv,MCLA720101.csv,0.7415
KOSJ950112.csv,MEHP950102.csv,0.7413
KOSJ950112.csv,MIYS930101.csv,0.7411
KOSJ950112.csv,MIYT790101.csv,0.7420
KOSJ950112.csv,MOHR870101.csv,0.7412
KOSJ950112.csv,MUET010101.csv,0.7409
KOSJ950112.csv,MUET020101.csv,0.7415
KOSJ950112.csv,MUET020102.csv,0.7414
KOSJ950112.csv,NAOD960101.csv,0.7415
KOSJ950112.csv,NGPC000101.csv,0.7417
KOSJ950112.csv,NIEK910101.csv,0.7413
KOSJ950112.csv,NIEK910102.csv,0.7414
KOSJ950112.csv,OGAK980101.csv,0.7406
KOSJ950112.csv,OVEJ920101.csv,0.7416
KOSJ950112.csv,OVEJ920102.csv,0.7398
KOSJ950112.csv,OVEJ920103.csv,0.7408
KOSJ950112.csv,OVEJ920104.csv,0.7401
KOSJ950112.csv,OVEJ920105.csv,0.7399
KOSJ950112.csv,PRLA000101.csv,0.7418
KOSJ950112.csv,PRLA000102.csv,0.7412
KOSJ950112.csv,QUIB020101.csv,0.7416
KOSJ950112.csv,QU_C930101.csv,0.7401
KOSJ950112.csv,QU_C930102.csv,0.7409
KOSJ950112.csv,QU_C930103.csv,0.7416
KOSJ950112.csv,RIER950101.csv,0.7416
KOSJ950112.csv,RISJ880101.csv,0.7414
KOSJ950112.csv,RUSR970101.csv,0.7405
KOSJ950112.csv,RUSR970102.csv,0.7415
KOSJ950112.csv,RUSR970103.csv,0.7408
KOSJ950112.csv,TUDE900101.csv,0.7415
KOSJ950112.csv,VOGG950101.csv,0.7416
KOSJ950112.csv,WEIL970101.csv,0.7411
KOSJ950112.csv,WEIL970102.csv,0.7410
KOSJ950104.csv,ALTS910101.csv,0.7419
KOSJ950104.csv,AZAE970101.csv,0.7413
KOSJ950104.csv,AZAE970102.csv,0.7410
KOSJ950104.csv,BENS940101.csv,0.7415
KOSJ950104.csv,BENS940102.csv,0.7414
KOSJ950104.csv,BENS940103.csv,0.7413
KOSJ950104.csv,BENS940104.csv,0.7413
KOSJ950104.csv,BLAJ010101.csv,0.7415
KOSJ950104.csv,CROG050101.csv,0.7409
KOSJ950104.csv,CSEM940101.csv,0.7413
KOSJ950104.csv,DAYM780301.csv,0.7417
KOSJ950104.csv,DAYM780302.csv,0.7416
KOSJ950104.csv,DOSZ010101.csv,0.7400
KOSJ950104.csv,DOSZ010102.csv,0.7407
KOSJ950104.csv,DOSZ010103.csv,0.7404
KOSJ950104.csv,DOSZ010104.csv,0.7406
KOSJ950104.csv,FEND850101.csv,0.7414
KOSJ950104.csv,FITW660101.csv,0.7409
KOSJ950104.csv,GEOD900101.csv,0.7417
KOSJ950104.csv,GIAG010101.csv,0.7410
KOSJ950104.csv,GONG920101.csv,0.7413
KOSJ950104.csv,GRAR740104.csv,0.7416
KOSJ950104.csv,HENS920101.csv,0.7415
KOSJ950104.csv,HENS920102.csv,0.7416
KOSJ950104.csv,HENS920103.csv,0.7414
KOSJ950104.csv,HENS920104.csv,0.7414
KOSJ950104.csv,JOHM930101.csv,0.7414
KOSJ950104.csv,JOND920103.csv,0.7419
KOSJ950104.csv,JOND940101.csv,0.7414
KOSJ950104.csv,KANM000101.csv,0.7415
KOSJ950104.csv,KAPO950101.csv,0.7414
KOSJ950104.csv,KOLA920101.csv,0.7410
KOSJ950104.csv,KOSJ950101.csv,0.7409
KOSJ950104.csv,KOSJ950102.csv,0.7409
KOSJ950104.csv,KOSJ950103.csv,0.7404
KOSJ950104.csv,KOSJ950105.csv,0.7405
KOSJ950104.csv,KOSJ950106.csv,0.7403
KOSJ950104.csv,KOSJ950107.csv,0.7402
KOSJ950104.csv,KOSJ950108.csv,0.7408
KOSJ950104.csv,KOSJ950109.csv,0.7406
KOSJ950104.csv,KOSJ950110.csv,0.7410
KOSJ950104.csv,KOSJ950111.csv,0.7408
KOSJ950104.csv,KOSJ950112.csv,0.7410
KOSJ950104.csv,KOSJ950113.csv,0.7404
KOSJ950104.csv,KOSJ950114.csv,0.7407
KOSJ950104.csv,KOSJ950115.csv,0.7407
KOSJ950104.csv,LEVJ860101.csv,0.7416
KOSJ950104.csv,LINK010101.csv,0.7406
KOSJ950104.csv,LUTR910101.csv,0.7407
KOSJ950104.csv,LUTR910102.csv,0.7406
KOSJ950104.csv,LUTR910103.csv,0.7414
KOSJ950104.csv,LUTR910104.csv,0.7413
KOSJ950104.csv,LUTR910105.csv,0.7417
KOSJ950104.csv,LUTR910106.csv,0.7411
KOSJ950104.csv,LUTR910107.csv,0.7409
KOSJ950104.csv,LUTR910108.csv,0.7416
KOSJ950104.csv,LUTR910109.csv,0.7410
KOSJ950104.csv,MCLA710101.csv,0.7413
KOSJ950104.csv,MCLA720101.csv,0.7410
KOSJ950104.csv,MEHP950102.csv,0.7409
KOSJ950104.csv,MIYS930101.csv,0.7413
KOSJ950104.csv,MIYT790101.csv,0.7417
KOSJ950104.csv,MOHR870101.csv,0.7415
KOSJ950104.csv,MUET010101.csv,0.7409
KOSJ950104.csv,MUET020101.csv,0.7413
KOSJ950104.csv,MUET020102.csv,0.7410
KOSJ950104.csv,NAOD960101.csv,0.7412
KOSJ950104.csv,NGPC000101.csv,0.7412
KOSJ950104.csv,NIEK910101.csv,0.7412
KOSJ950104.csv,NIEK910102.csv,0.7415
KOSJ950104.csv,OGAK980101.csv,0.7409
KOSJ950104.csv,OVEJ920101.csv,0.7415
KOSJ950104.csv,OVEJ920102.csv,0.7400
KOSJ950104.csv,OVEJ920103.csv,0.7406
KOSJ950104.csv,OVEJ920104.csv,0.7404
KOSJ950104.csv,OVEJ920105.csv,0.7406
KOSJ950104.csv,PRLA000101.csv,0.7415
KOSJ950104.csv,PRLA000102.csv,0.7411
KOSJ950104.csv,QUIB020101.csv,0.7412
KOSJ950104.csv,QU_C930101.csv,0.7404
KOSJ950104.csv,QU_C930102.csv,0.7414
KOSJ950104.csv,QU_C930103.csv,0.7414
KOSJ950104.csv,RIER950101.csv,0.7412
KOSJ950104.csv,RISJ880101.csv,0.7412
KOSJ950104.csv,RUSR970101.csv,0.7407
KOSJ950104.csv,RUSR970102.csv,0.7410
KOSJ950104.csv,RUSR970103.csv,0.7408
KOSJ950104.csv,TUDE900101.csv,0.7409
KOSJ950104.csv,VOGG950101.csv,0.7413
KOSJ950104.csv,WEIL970101.csv,0.7417
KOSJ950104.csv,WEIL970102.csv,0.7410
OVEJ920104.csv,ALTS910101.csv,0.7407
OVEJ920104.csv,AZAE970101.csv,0.7411
OVEJ920104.csv,AZAE970102.csv,0.7414
OVEJ920104.csv,BENS940101.csv,0.7412
OVEJ920104.csv,BENS940102.csv,0.7411
OVEJ920104.csv,BENS940103.csv,0.7411
OVEJ920104.csv,BENS940104.csv,0.7401
OVEJ920104.csv,BLAJ010101.csv,0.7413
OVEJ920104.csv,CROG050101.csv,0.7405
OVEJ920104.csv,CSEM940101.csv,0.7408
OVEJ920104.csv,DAYM780301.csv,0.7413
OVEJ920104.csv,DAYM780302.csv,0.7407
OVEJ920104.csv,DOSZ010101.csv,0.7401
OVEJ920104.csv,DOSZ010102.csv,0.7406
OVEJ920104.csv,DOSZ010103.csv,0.7409
OVEJ920104.csv,DOSZ010104.csv,0.7401
OVEJ920104.csv,FEND850101.csv,0.7405
OVEJ920104.csv,FITW660101.csv,0.7405
OVEJ920104.csv,GEOD900101.csv,0.7419
OVEJ920104.csv,GIAG010101.csv,0.7412
OVEJ920104.csv,GONG920101.csv,0.7413
OVEJ920104.csv,GRAR740104.csv,0.7412
OVEJ920104.csv,HENS920101.csv,0.7416
OVEJ920104.csv,HENS920102.csv,0.7413
OVEJ920104.csv,HENS920103.csv,0.7412
OVEJ920104.csv,HENS920104.csv,0.7413
OVEJ920104.csv,JOHM930101.csv,0.7413
OVEJ920104.csv,JOND920103.csv,0.7411
OVEJ920104.csv,JOND940101.csv,0.7406
OVEJ920104.csv,KANM000101.csv,0.7413
OVEJ920104.csv,KAPO950101.csv,0.7406
OVEJ920104.csv,KOLA920101.csv,0.7406
OVEJ920104.csv,KOSJ950101.csv,0.7406
OVEJ920104.csv,KOSJ950102.csv,0.7398
OVEJ920104.csv,KOSJ950103.csv,0.7406
OVEJ920104.csv,KOSJ950104.csv,0.7401
OVEJ920104.csv,KOSJ950105.csv,0.7395
OVEJ920104.csv,KOSJ950106.csv,0.7395
OVEJ920104.csv,KOSJ950107.csv,0.7397
OVEJ920104.csv,KOSJ950108.csv,0.7397
OVEJ920104.csv,KOSJ950109.csv,0.7397
OVEJ920104.csv,KOSJ950110.csv,0.7398
OVEJ920104.csv,KOSJ950111.csv,0.7401
OVEJ920104.csv,KOSJ950112.csv,0.7399
OVEJ920104.csv,KOSJ950113.csv,0.7400
OVEJ920104.csv,KOSJ950114.csv,0.7399
OVEJ920104.csv,KOSJ950115.csv,0.7402
OVEJ920104.csv,LEVJ860101.csv,0.7408
OVEJ920104.csv,LINK010101.csv,0.7406
OVEJ920104.csv,LUTR910101.csv,0.7414
OVEJ920104.csv,LUTR910102.csv,0.7407
OVEJ920104.csv,LUTR910103.csv,0.7416
OVEJ920104.csv,LUTR910104.csv,0.7413
OVEJ920104.csv,LUTR910105.csv,0.7409
OVEJ920104.csv,LUTR910106.csv,0.7412
OVEJ920104.csv,LUTR910107.csv,0.7413
OVEJ920104.csv,LUTR910108.csv,0.7415
OVEJ920104.csv,LUTR910109.csv,0.7417
OVEJ920104.csv,MCLA710101.csv,0.7407
OVEJ920104.csv,MCLA720101.csv,0.7410
OVEJ920104.csv,MEHP950102.csv,0.7405
OVEJ920104.csv,MIYS930101.csv,0.7412
OVEJ920104.csv,MIYT790101.csv,0.7414
OVEJ920104.csv,MOHR870101.csv,0.7410
OVEJ920104.csv,MUET010101.csv,0.7406
OVEJ920104.csv,MUET020101.csv,0.7411
OVEJ920104.csv,MUET020102.csv,0.7412
OVEJ920104.csv,NAOD960101.csv,0.7415
OVEJ920104.csv,NGPC000101.csv,0.7405
OVEJ920104.csv,NIEK910101.csv,0.7414
OVEJ920104.csv,NIEK910102.csv,0.7418
OVEJ920104.csv,OGAK980101.csv,0.7408
OVEJ920104.csv,OVEJ920101.csv,0.7407
OVEJ920104.csv,OVEJ920102.csv,0.7408
OVEJ920104.csv,OVEJ920103.csv,0.7405
OVEJ920104.csv,OVEJ920105.csv,0.7404
OVEJ920104.csv,PRLA000101.csv,0.7413
OVEJ920104.csv,PRLA000102.csv,0.7409
OVEJ920104.csv,QUIB020101.csv,0.7415
OVEJ920104.csv,QU_C930101.csv,0.7399
OVEJ920104.csv,QU_C930102.csv,0.7410
OVEJ920104.csv,QU_C930103.csv,0.7412
OVEJ920104.csv,RIER950101.csv,0.7409
OVEJ920104.csv,RISJ880101.csv,0.7405
