Test Virus,Reference Virus,Distance
A/Berlin/93/2011,A/Stockholm/7/2013,0.0
A/Hawaii/22/2012,A/Stockholm/7/2013,0.9999999999999991
A/Iowa/19/2010,A/Stockholm/7/2013,1.9999999999999991
A/Samara/73/2013,A/Stockholm/7/2013,1.415037499278843
A/Stockholm/18/2011,A/Stockholm/7/2013,0.9999999999999991
A/England/527/2014,A/Stockholm/7/2015,1.584962500721156
A/Hong Kong/5738/2014,A/Stockholm/7/2015,0.5849625007211561
A/Samara/73/2013,A/Stockholm/7/2015,0.5849625007211561
A/Stockholm/6/2014,A/Stockholm/7/2015,0.0
A/Nepal/921/2006,A/Stockholm/8/07,1.0
A/Parma/1/2007,A/Stockholm/8/07,2.0
A/Santiago/7981/2006,A/Stockholm/8/07,0.0
A/Serres/77/2007,A/Stockholm/8/07,2.0
A/Sofia/319/2007,A/Stockholm/8/07,2.0
A/Bayern/4/2006,A/Stockholm/8/2006,2.0
A/California/7/2004,A/Stockholm/8/2006,1.0
A/Hong Kong/4443/2005,A/Stockholm/8/2006,0.0
A/Lyon/636/2006,A/Stockholm/8/2006,2.999999999999999
A/Slovakia/134/2006,A/Stockholm/8/2006,2.0
A/Alabama/5/2010,A/Stockholm/8/2013,2.999999999999999
A/Athens/112/2012,A/Stockholm/8/2013,0.4150374992788439
A/Berlin/93/2011,A/Stockholm/8/2013,0.0
A/Hawaii/22/2012,A/Stockholm/8/2013,1.0
A/Iowa/19/2010,A/Stockholm/8/2013,2.999999999999999
A/Samara/73/2013,A/Stockholm/8/2013,1.0
A/Stockholm/18/2011,A/Stockholm/8/2013,1.9999999999999991
A/England/527/2014,A/Stockholm/8/2015,1.584962500721156
A/Hong Kong/146/2013,A/Stockholm/8/2015,1.584962500721156
A/Hong Kong/5738/2014,A/Stockholm/8/2015,0.5849625007211561
A/Samara/73/2013,A/Stockholm/8/2015,0.5849625007211561
A/Stockholm/6/2014,A/Stockholm/8/2015,0.0
A/Georgia/532/2015,A/Stockholm/8/2017,1.3219280948873617
A/Hong Kong/4801/2014,A/Stockholm/8/2017,0.0
A/Hong Kong/5738/2014,A/Stockholm/8/2017,0.32192809488736174
A/Norway/4436/2016,A/Stockholm/8/2017,0.32192809488736174
A/Oman/2585/2016,A/Stockholm/8/2017,0.32192809488736174
A/Stockholm/6/2014,A/Stockholm/8/2017,0.7369655941662057
A/Bangladesh/4005/2020,A/Stockholm/8/2021,2.999999999999999
A/Cambodia/925256/2020,A/Stockholm/8/2021,3.999999999999999
A/Cambodia/e0826360/2020,A/Stockholm/8/2021,3.999999999999999
A/Darwin/9/2021,A/Stockholm/8/2021,0.0
A/Denmark/3264/2019,A/Stockholm/8/2021,3.999999999999999
A/Kansas/14/2017,A/Stockholm/8/2021,4.999999999999999
A/Stockholm/5/2021,A/Stockholm/8/2021,2.0
A/Brisbane/10/2007,A/Stockholm/89/2009,1.9999999999999991
A/Finland/9/2008,A/Stockholm/89/2009,2.999999999999999
A/Hong Kong/1952/2009,A/Stockholm/89/2009,2.999999999999999
A/Hong Kong/1985/2009,A/Stockholm/89/2009,1.0
A/Hong Kong/26560/2009,A/Stockholm/89/2009,1.0
A/Johannesburg/15/2008,A/Stockholm/89/2009,2.999999999999999
A/Perth/16/2009,A/Stockholm/89/2009,0.0
A/Philippines/2191/2009,A/Stockholm/89/2009,0.0
A/Egypt/130/02,A/Stockholm/9/03,1.0
A/Finland/170/03,A/Stockholm/9/03,1.0
A/Fujian/411/02,A/Stockholm/9/03,0.0
A/New York/55/01,A/Stockholm/9/03,1.9999999999999991
A/Panama/2007/99,A/Stockholm/9/03,1.0
A/Alabama/5/2010,A/Stockholm/9/2013,2.999999999999999
A/Athens/112/2012,A/Stockholm/9/2013,0.4150374992788439
A/Berlin/93/2011,A/Stockholm/9/2013,0.0
A/Hawaii/22/2012,A/Stockholm/9/2013,1.0
A/Iowa/19/2010,A/Stockholm/9/2013,1.9999999999999991
A/Perth/16/2009,A/Stockholm/9/2013,2.999999999999999
A/Samara/73/2013,A/Stockholm/9/2013,1.9999999999999991
A/Stockholm/18/2011,A/Stockholm/9/2013,1.0
A/Bangladesh/4005/2020,A/Stockholm/9/2021,1.9999999999999991
A/Cambodia/925256/2020,A/Stockholm/9/2021,0.0
A/Cambodia/e0826360/2020,A/Stockholm/9/2021,1.9999999999999991
A/Darwin/9/2021,A/Stockholm/9/2021,1.9999999999999991
A/Denmark/3264/2019,A/Stockholm/9/2021,1.0
A/Hong Kong/2671/2019,A/Stockholm/9/2021,1.9999999999999991
A/Kansas/14/2017,A/Stockholm/9/2021,2.999999999999999
A/Stockholm/5/2021,A/Stockholm/9/2021,2.999999999999999
A/Bangladesh/4005/2020,A/Stockholm/9/2022,1.9999999999999991
A/Cambodia/925256/2020,A/Stockholm/9/2022,3.999999999999999
A/Cambodia/e0826360/2020,A/Stockholm/9/2022,2.999999999999999
A/Darwin/9/2021,A/Stockholm/9/2022,0.0
A/Denmark/3264/2019,A/Stockholm/9/2022,3.999999999999999
A/England/214191723/2021,A/Stockholm/9/2022,1.0
A/Kansas/14/2017,A/Stockholm/9/2022,3.999999999999999
A/Stockholm/5/2021,A/Stockholm/9/2022,1.0
A/Albania/289813/2022,A/Stockholm/SE24-52993/2024,0.9999999999999991
A/Croatia/10136/RV/2023,A/Stockholm/SE24-52993/2024,0.9999999999999991
A/France/IDF-IPP29542/2023,A/Stockholm/SE24-52993/2024,0.9999999999999991
A/Lisboa/216/2023,A/Stockholm/SE24-52993/2024,0.9999999999999991
A/Massachusetts/18/2022,A/Stockholm/SE24-52993/2024,1.9999999999999991
A/Netherlands/10563/2023,A/Stockholm/SE24-52993/2024,0.0
A/Norway/12374/2023,A/Stockholm/SE24-52993/2024,1.9999999999999991
A/Slovenia/49/2024,A/Stockholm/SE24-52993/2024,0.9999999999999991
A/Albania/289813/2022,A/Stockholm/SE24-53070/2024,2.999999999999999
A/Colorado/06/2024,A/Stockholm/SE24-53070/2024,0.0
A/Croatia/10136/RV/2023,A/Stockholm/SE24-53070/2024,1.6780719051126374
A/District Of Columbia/27/2023,A/Stockholm/SE24-53070/2024,1.415037499278843
A/France/IDF-IPP29542/2023,A/Stockholm/SE24-53070/2024,1.9999999999999991
A/Idaho/69/2023,A/Stockholm/SE24-53070/2024,1.0
A/Lisboa/216/2023,A/Stockholm/SE24-53070/2024,1.415037499278843
A/Massachusetts/18/2022,A/Stockholm/SE24-53070/2024,2.999999999999999
A/Netherlands/10563/2023,A/Stockholm/SE24-53070/2024,1.0
A/Nevada/32/2023,A/Stockholm/SE24-53070/2024,1.0
A/Norway/12374/2023,A/Stockholm/SE24-53070/2024,3.415037499278843
A/Oklahoma/05/2024,A/Stockholm/SE24-53070/2024,2.999999999999999
A/Slovenia/49/2024,A/Stockholm/SE24-53070/2024,1.9999999999999991
A/Bayern/4/2006,A/Stokholm/10/2006,0.0
A/Berlin/2/2006,A/Stokholm/10/2006,2.0
A/California/7/2004,A/Stokholm/10/2006,0.0
A/Hong Kong/4443/2005,A/Stokholm/10/2006,2.999999999999999
A/Lyon/636/2006,A/Stokholm/10/2006,2.0
A/Slovakia/134/2006,A/Stokholm/10/2006,3.999999999999999
A/Bayern/4/2006,A/Stokholm/13/2006,0.9999999999999991
A/California/7/2004,A/Stokholm/13/2006,0.9999999999999991
A/Hong Kong/4443/2005,A/Stokholm/13/2006,0.0
A/Lyon/636/2006,A/Stokholm/13/2006,2.999999999999999
A/Slovakia/134/2006,A/Stokholm/13/2006,1.9999999999999991
A/Alabama/5/2010,A/Suceava/87402/2012,1.0
A/England/259/2011,A/Suceava/87402/2012,0.0
A/Finland/190/2011,A/Suceava/87402/2012,0.0
A/Hong Kong/3969/2011,A/Suceava/87402/2012,0.0
A/Iowa/19/2010,A/Suceava/87402/2012,1.0
A/Norway/1789/2011,A/Suceava/87402/2012,0.0
A/Perth/16/2009,A/Suceava/87402/2012,1.9999999999999991
A/Stockholm/18/2011,A/Suceava/87402/2012,1.0
A/Hong Kong/4801/2014,A/Sundsvall/1/2017,0.6780719051126374
A/Norway/4436/2016,A/Sundsvall/1/2017,0.9999999999999991
A/Oman/2585/2016,A/Sundsvall/1/2017,0.9999999999999991
A/Stockholm/6/2014,A/Sundsvall/1/2017,0.0
A/England/538/2018,A/Sundsvall/1/2018,0.0
A/Stockholm/6/2014,A/Sundsvall/1/2018,2.999999999999999
A/England/538/2018,A/Sundsvall/2/2018,0.0
A/Stockholm/6/2014,A/Sundsvall/2/2018,2.999999999999999
A/England/538/2018,A/Sur/7325/2019,1.0
A/Hong Kong/5738/2014,A/Sur/7325/2019,1.0
A/Kansas/14/2017,A/Sur/7325/2019,2.0
A/La Rioja/2202/2018,A/Sur/7325/2019,1.0
A/Norway/3275/2018,A/Sur/7325/2019,0.0
A/Singapore/INFIMH-16-0019/2016,A/Sur/7325/2019,1.0
A/Bangladesh/4005/2020,A/Sweden/1/2021,2.0
A/Cambodia/925256/2020,A/Sweden/1/2021,3.999999999999999
A/Cambodia/e0826360/2020,A/Sweden/1/2021,3.999999999999999
A/Darwin/9/2021,A/Sweden/1/2021,0.0
A/Denmark/3264/2019,A/Sweden/1/2021,3.999999999999999
A/Kansas/14/2017,A/Sweden/1/2021,4.999999999999999
A/Stockholm/5/2021,A/Sweden/1/2021,1.0
A/Hong Kong/5738/2014,A/Sweden/15/2015,0.5849625007211561
A/Samara/73/2013,A/Sweden/15/2015,0.5849625007211561
A/Stockholm/6/2014,A/Sweden/15/2015,0.0
A/Georgia/532/2015,A/Sweden/152/2016,1.3219280948873617
A/Hong Kong/4801/2014,A/Sweden/152/2016,0.0
A/Hong Kong/5738/2014,A/Sweden/152/2016,0.32192809488736174
A/Stockholm/6/2014,A/Sweden/152/2016,0.32192809488736174
A/Georgia/532/2015,A/Sweden/153/2016,1.0
A/Hong Kong/4801/2014,A/Sweden/153/2016,0.6780719051126383
A/Hong Kong/5738/2014,A/Sweden/153/2016,2.0
A/Norway/4436/2016,A/Sweden/153/2016,1.0
A/Oman/2585/2016,A/Sweden/153/2016,0.0
A/Stockholm/6/2014,A/Sweden/153/2016,0.6780719051126383
A/Georgia/532/2015,A/Sweden/154/2016,2.0
A/Hong Kong/146/2013,A/Sweden/154/2016,1.0
A/Hong Kong/4801/2014,A/Sweden/154/2016,0.4150374992788439
A/Hong Kong/5738/2014,A/Sweden/154/2016,0.0
A/Stockholm/6/2014,A/Sweden/154/2016,1.0
A/Hong Kong/4801/2014,A/Sweden/155/2016,0.0
A/Hong Kong/5738/2014,A/Sweden/155/2016,0.0
A/Stockholm/6/2014,A/Sweden/155/2016,1.0
A/Georgia/532/2015,A/Sweden/157/2016,2.0
A/Hong Kong/4801/2014,A/Sweden/157/2016,0.6780719051126383
A/Hong Kong/5738/2014,A/Sweden/157/2016,1.0
A/Norway/4436/2016,A/Sweden/157/2016,0.0
A/Oman/2585/2016,A/Sweden/157/2016,0.0
A/Stockholm/6/2014,A/Sweden/157/2016,0.4150374992788439
A/Georgia/532/2015,A/Sweden/159/2016,1.0
A/Hong Kong/4801/2014,A/Sweden/159/2016,0.0
A/Hong Kong/5738/2014,A/Sweden/159/2016,0.0
A/Stockholm/6/2014,A/Sweden/159/2016,0.4150374992788439
A/England/527/2014,A/Sweden/16/2015,0.0
A/Hong Kong/146/2013,A/Sweden/16/2015,2.999999999999999
A/Hong Kong/5738/2014,A/Sweden/16/2015,2.999999999999999
A/Netherlands/525/2014,A/Sweden/16/2015,1.0
A/Perth/16/2009,A/Sweden/16/2015,2.999999999999999
A/Samara/73/2013,A/Sweden/16/2015,1.0
A/Stockholm/6/2014,A/Sweden/16/2015,1.415037499278843
A/Nepal/921/2006,A/Sweden/2/07,0.0
A/Parma/1/2007,A/Sweden/2/07,0.9999999999999991
A/Prague/3/2007,A/Sweden/2/07,1.9999999999999991
A/Santiago/7981/2006,A/Sweden/2/07,0.0
A/Serres/77/2007,A/Sweden/2/07,0.9999999999999991
A/Sofia/319/2007,A/Sweden/2/07,0.9999999999999991
A/Brisbane/10/2007,A/Sweden/2/2009,3.999999999999999
A/Finland/9/2008,A/Sweden/2/2009,3.999999999999999
A/Hong Kong/1952/2009,A/Sweden/2/2009,3.0
A/Hong Kong/1985/2009,A/Sweden/2/2009,0.0
A/Hong Kong/26560/2009,A/Sweden/2/2009,0.0
A/Johannesburg/15/2008,A/Sweden/2/2009,3.999999999999999
A/Perth/16/2009,A/Sweden/2/2009,1.0
A/Philippines/2191/2009,A/Sweden/2/2009,0.0
A/Brisbane/10/2007,A/Sweden/3/08,0.4150374992788439
A/England/394/2008,A/Sweden/3/08,2.0
A/Johannesburg/15/2008,A/Sweden/3/08,0.0
A/Bangladesh/4005/2020,A/Sweden/3/2022,1.9999999999999991
A/Cambodia/e0826360/2020,A/Sweden/3/2022,1.9999999999999991
A/Darwin/9/2021,A/Sweden/3/2022,0.0
A/Denmark/3264/2019,A/Sweden/3/2022,2.999999999999999
A/England/214191723/2021,A/Sweden/3/2022,0.0
A/Kansas/14/2017,A/Sweden/3/2022,2.999999999999999
A/Stockholm/5/2021,A/Sweden/3/2022,0.9999999999999991
A/Albania/289813/2022,A/Sweden/3098/2023,2.0
A/Catalonia/NSVH-2067/22,A/Sweden/3098/2023,2.0
A/Darwin/9/2021,A/Sweden/3098/2023,0.0
A/Lille/50053/2022,A/Sweden/3098/2023,0.0
A/Norway/24873/2021,A/Sweden/3098/2023,1.415037499278844
A/Slovenia/8720/2022,A/Sweden/3098/2023,0.0
A/Stockholm/5/2021,A/Sweden/3098/2023,0.0
A/Albania/289813/2022,A/Sweden/3772/2023,2.0
A/Catalonia/NSVH-2067/22,A/Sweden/3772/2023,2.0
A/Darwin/9/2021,A/Sweden/3772/2023,1.0
A/Lille/50053/2022,A/Sweden/3772/2023,1.0
A/Norway/24873/2021,A/Sweden/3772/2023,1.415037499278844
A/Slovenia/8720/2022,A/Sweden/3772/2023,0.0
A/Stockholm/5/2021,A/Sweden/3772/2023,0.0
A/Nepal/921/2006,A/Sweden/4/07,0.0
A/Parma/1/2007,A/Sweden/4/07,1.9999999999999991
A/Prague/3/2007,A/Sweden/4/07,2.999999999999999
A/Santiago/7981/2006,A/Sweden/4/07,1.9999999999999991
A/Serres/77/2007,A/Sweden/4/07,2.999999999999999
A/Sofia/319/2007,A/Sweden/4/07,1.9999999999999991
A/Albania/289813/2022,A/Sweden/4723/2023,2.999999999999999
A/Catalonia/NSVH-2067/22,A/Sweden/4723/2023,2.999999999999999
A/Darwin/9/2021,A/Sweden/4723/2023,0.9999999999999991
A/Lille/50053/2022,A/Sweden/4723/2023,0.0
A/Norway/24873/2021,A/Sweden/4723/2023,2.415037499278843
A/Slovenia/8720/2022,A/Sweden/4723/2023,0.9999999999999991
A/Stockholm/5/2021,A/Sweden/4723/2023,0.9999999999999991
A/Brisbane/10/2007,A/Sweden/6/08,0.0
A/England/394/2008,A/Sweden/6/08,0.5849625007211561
A/Johannesburg/15/2008,A/Sweden/6/08,0.5849625007211561
A/Brisbane/10/2007,A/Sweden/6/2008,0.0
A/England/394/2008,A/Sweden/6/2008,2.0
A/Hong Kong/146/2013,A/Sweden/76/2014,1.584962500721156
A/Hong Kong/5738/2014,A/Sweden/76/2014,1.584962500721156
A/Samara/73/2013,A/Sweden/76/2014,0.5849625007211561
A/Stockholm/6/2014,A/Sweden/76/2014,0.0
A/Brisbane/10/2007,A/Sweden/9/2008,0.0
A/England/394/2008,A/Sweden/9/2008,1.9999999999999991
A/Johannesburg/15/2008,A/Sweden/9/2008,0.0
A/Cambodia/925256/2020,A/Switzerland/01284/2022,4.999999999999999
A/Cambodia/e0826360/2020,A/Switzerland/01284/2022,3.999999999999999
A/Catalonia/NSVH-2067/22,A/Switzerland/01284/2022,2.0
A/Darwin/9/2021,A/Switzerland/01284/2022,1.0
A/Norway/24873/2021,A/Switzerland/01284/2022,2.415037499278843
A/Poland/97/2022,A/Switzerland/01284/2022,2.0
A/Slovenia/8720/2022,A/Switzerland/01284/2022,0.0
A/Stockholm/5/2021,A/Switzerland/01284/2022,1.0
A/Bangladesh/4005/2020,A/Switzerland/02353/2021,1.0
A/Cambodia/925256/2020,A/Switzerland/02353/2021,2.999999999999999
A/Cambodia/e0826360/2020,A/Switzerland/02353/2021,1.0
A/Darwin/9/2021,A/Switzerland/02353/2021,0.0
A/Denmark/3264/2019,A/Switzerland/02353/2021,1.9999999999999991
A/England/214191723/2021,A/Switzerland/02353/2021,0.0
A/Kansas/14/2017,A/Switzerland/02353/2021,2.999999999999999
A/Stockholm/5/2021,A/Switzerland/02353/2021,1.0
A/Bangladesh/4005/2020,A/Switzerland/03092/2022,1.0
A/Cambodia/925256/2020,A/Switzerland/03092/2022,2.999999999999999
A/Cambodia/e0826360/2020,A/Switzerland/03092/2022,2.0
A/Darwin/9/2021,A/Switzerland/03092/2022,0.0
A/Denmark/3264/2019,A/Switzerland/03092/2022,2.999999999999999
A/England/214191723/2021,A/Switzerland/03092/2022,1.0
A/Kansas/14/2017,A/Switzerland/03092/2022,3.999999999999999
A/Stockholm/5/2021,A/Switzerland/03092/2022,1.0
A/BurkinaFaso/3131/2023,A/Switzerland/0365/2024,2.0
A/Croatia/10136RV/2023,A/Switzerland/0365/2024,0.0
A/DistrictOfColumbia/27/2023,A/Switzerland/0365/2024,0.0
A/Lisboa/216/2023,A/Switzerland/0365/2024,0.0
A/Massachusetts/18/2022,A/Switzerland/0365/2024,1.0
A/Netherlands/10563/2023,A/Switzerland/0365/2024,0.0
A/Norway/12374/2023,A/Switzerland/0365/2024,1.0
A/Slovenia/49/2024,A/Switzerland/0365/2024,1.0
A/Albania/289813/2022,A/Switzerland/05384/2023,0.0
A/Catalonia/NSVH161512067/2022,A/Switzerland/05384/2023,1.9999999999999991
A/Darwin/9/2021,A/Switzerland/05384/2023,0.0
A/Massachusetts/18/2022,A/Switzerland/05384/2023,0.9999999999999991
A/Stockholm/5/2021,A/Switzerland/05384/2023,0.9999999999999991
A/Bangladesh/4005/2020,A/Switzerland/06630/2021,1.9999999999999991
A/Cambodia/925256/2020,A/Switzerland/06630/2021,3.999999999999999
A/Cambodia/e0826360/2020,A/Switzerland/06630/2021,3.999999999999999
A/Darwin/9/2021,A/Switzerland/06630/2021,0.0
A/Denmark/3264/2019,A/Switzerland/06630/2021,3.999999999999999
A/Stockholm/5/2021,A/Switzerland/06630/2021,1.0
A/Cambodia/925256/2020,A/Switzerland/06948/2022,3.999999999999999
A/Cambodia/e0826360/2020,A/Switzerland/06948/2022,2.999999999999999
A/Catalonia/NSVH-2067/22,A/Switzerland/06948/2022,1.0
A/Darwin/9/2021,A/Switzerland/06948/2022,1.0
A/Lille/50053/2022,A/Switzerland/06948/2022,0.0
A/Norway/24873/2021,A/Switzerland/06948/2022,2.415037499278843
A/Poland/97/2022,A/Switzerland/06948/2022,2.0
A/Slovenia/8720/2022,A/Switzerland/06948/2022,1.0
A/Stockholm/5/2021,A/Switzerland/06948/2022,2.0
A/Cambodia/925256/2020,A/Switzerland/07426/2022,1.9999999999999991
A/Cambodia/e0826360/2020,A/Switzerland/07426/2022,0.9999999999999991
A/Catalonia/NSVH-2067/22,A/Switzerland/07426/2022,2.999999999999999
A/Darwin/9/2021,A/Switzerland/07426/2022,0.0
A/Norway/24873/2021,A/Switzerland/07426/2022,1.9999999999999991
A/Poland/97/2022,A/Switzerland/07426/2022,1.9999999999999991
A/Slovenia/8720/2022,A/Switzerland/07426/2022,0.9999999999999991
A/Stockholm/5/2021,A/Switzerland/07426/2022,0.0
A/BurkinaFaso/3131/2023,A/Switzerland/0800/2025,3.999999999999999
A/Croatia/10136RV/2023,A/Switzerland/0800/2025,0.0
A/DistrictOfColumbia/27/2023,A/Switzerland/0800/2025,0.0
A/Lisboa/216/2023,A/Switzerland/0800/2025,0.9999999999999991
A/Massachusetts/18/2022,A/Switzerland/0800/2025,1.9999999999999991
A/Netherlands/10563/2023,A/Switzerland/0800/2025,0.0
A/Norway/12374/2023,A/Switzerland/0800/2025,1.9999999999999991
A/Slovenia/49/2024,A/Switzerland/0800/2025,0.9999999999999991
A/Bangladesh/4005/2020,A/Switzerland/09683/2022,2.0
A/Cambodia/925256/2020,A/Switzerland/09683/2022,3.999999999999999
A/Cambodia/e0826360/2020,A/Switzerland/09683/2022,1.0
A/Darwin/9/2021,A/Switzerland/09683/2022,0.0
A/Denmark/3264/2019,A/Switzerland/09683/2022,2.0
A/England/214191723/2021,A/Switzerland/09683/2022,1.0
A/Kansas/14/2017,A/Switzerland/09683/2022,2.999999999999999
A/Stockholm/5/2021,A/Switzerland/09683/2022,1.0
A/Almaty/2958/2013,A/Switzerland/10030276/2014,2.0
A/Athens/112/2012,A/Switzerland/10030276/2014,0.0
A/Hong Kong/146/2013,A/Switzerland/10030276/2014,2.0
A/Perth/16/2009,A/Switzerland/10030276/2014,3.999999999999999
A/Samara/73/2013,A/Switzerland/10030276/2014,1.0
A/Serbia/NS-210/2013,A/Switzerland/10030276/2014,2.0
A/South Africa/4655/2013,A/Switzerland/10030276/2014,2.5872184746615234
A/Stockholm/1/2013,A/Switzerland/10030276/2014,2.0
A/Almaty/2958/2013,A/Switzerland/10261363/2014,2.0
A/Athens/112/2012,A/Switzerland/10261363/2014,0.0
A/Hong Kong/146/2013,A/Switzerland/10261363/2014,2.0
A/Samara/73/2013,A/Switzerland/10261363/2014,1.0
A/Serbia/NS-210/2013,A/Switzerland/10261363/2014,1.0
A/South Africa/4655/2013,A/Switzerland/10261363/2014,2.7827692837793307
A/Stockholm/1/2013,A/Switzerland/10261363/2014,2.999999999999999
A/Almaty/2958/2013,A/Switzerland/10295759/2014,1.9999999999999991
A/Athens/112/2012,A/Switzerland/10295759/2014,0.0
A/Hong Kong/146/2013,A/Switzerland/10295759/2014,1.9999999999999991
A/Perth/16/2009,A/Switzerland/10295759/2014,3.999999999999999
A/Samara/73/2013,A/Switzerland/10295759/2014,1.0
A/Serbia/NS-210/2013,A/Switzerland/10295759/2014,1.9999999999999991
A/South Africa/4655/2013,A/Switzerland/10295759/2014,2.266645659386172
A/Stockholm/1/2013,A/Switzerland/10295759/2014,1.9999999999999991
A/Almaty/2958/2013,A/Switzerland/10295823/2014,1.0
A/Athens/112/2012,A/Switzerland/10295823/2014,0.0
A/Hong Kong/146/2013,A/Switzerland/10295823/2014,1.9999999999999991
A/Samara/73/2013,A/Switzerland/10295823/2014,1.0
A/Serbia/NS-210/2013,A/Switzerland/10295823/2014,1.0
A/South Africa/4655/2013,A/Switzerland/10295823/2014,1.9999999999999991
A/Stockholm/1/2013,A/Switzerland/10295823/2014,1.9999999999999991
A/Almaty/2958/2013,A/Switzerland/10295858/2014,1.0
A/Athens/112/2012,A/Switzerland/10295858/2014,0.0
A/Hong Kong/146/2013,A/Switzerland/10295858/2014,2.0
A/Perth/16/2009,A/Switzerland/10295858/2014,3.999999999999999
A/Samara/73/2013,A/Switzerland/10295858/2014,1.0
A/Serbia/NS-210/2013,A/Switzerland/10295858/2014,1.0
A/South Africa/4655/2013,A/Switzerland/10295858/2014,2.0
A/Stockholm/1/2013,A/Switzerland/10295858/2014,2.0
A/Bangladesh/4005/2020,A/Switzerland/10871/2022,1.0
A/Cambodia/925256/2020,A/Switzerland/10871/2022,2.999999999999999
A/Cambodia/e0826360/2020,A/Switzerland/10871/2022,1.9999999999999991
A/Darwin/9/2021,A/Switzerland/10871/2022,0.0
A/Denmark/3264/2019,A/Switzerland/10871/2022,2.999999999999999
A/England/214191723/2021,A/Switzerland/10871/2022,0.0
A/Kansas/14/2017,A/Switzerland/10871/2022,3.999999999999999
A/Stockholm/5/2021,A/Switzerland/10871/2022,0.0
A/Albania/289813/2022,A/Switzerland/11159/2023,1.0
A/Brandenburg/15/2022,A/Switzerland/11159/2023,2.999999999999999
A/Catalonia/NSVH-2067/22,A/Switzerland/11159/2023,0.0
A/Darwin/9/2021,A/Switzerland/11159/2023,1.0
A/Lille/50053/2022,A/Switzerland/11159/2023,0.0
A/Norway/24873/2021,A/Switzerland/11159/2023,2.415037499278843
A/Slovenia/8720/2022,A/Switzerland/11159/2023,0.0
A/Stockholm/5/2021,A/Switzerland/11159/2023,1.9999999999999991
A/Bangladesh/4005/2020,A/Switzerland/11712/2021,0.9999999999999991
A/Cambodia/925256/2020,A/Switzerland/11712/2021,1.9999999999999991
A/Cambodia/e0826360/2020,A/Switzerland/11712/2021,1.9999999999999991
A/Darwin/9/2021,A/Switzerland/11712/2021,0.0
A/Denmark/3264/2019,A/Switzerland/11712/2021,2.999999999999999
A/Stockholm/5/2021,A/Switzerland/11712/2021,0.0
A/Cambodia/e0826360/2020,A/Switzerland/12082/2022,2.999999999999999
A/Catalonia/NSVH-2067/22,A/Switzerland/12082/2022,0.9999999999999991
A/Darwin/9/2021,A/Switzerland/12082/2022,0.0
A/Norway/24873/2021,A/Switzerland/12082/2022,2.415037499278843
A/Poland/97/2022,A/Switzerland/12082/2022,0.9999999999999991
A/Slovenia/8720/2022,A/Switzerland/12082/2022,0.0
A/Stockholm/5/2021,A/Switzerland/12082/2022,0.9999999999999991
A/Bangladesh/4005/2020,A/Switzerland/12229/2022,1.9999999999999991
A/Cambodia/925256/2020,A/Switzerland/12229/2022,3.999999999999999
A/Cambodia/e0826360/2020,A/Switzerland/12229/2022,2.999999999999999
A/Darwin/9/2021,A/Switzerland/12229/2022,0.0
A/Denmark/3264/2019,A/Switzerland/12229/2022,2.999999999999999
A/England/214191723/2021,A/Switzerland/12229/2022,1.0
A/Stockholm/5/2021,A/Switzerland/12229/2022,1.9999999999999991
A/Cambodia/925256/2020,A/Switzerland/12279/2022,1.0
A/Cambodia/e0826360/2020,A/Switzerland/12279/2022,0.0
A/Catalonia/NSVH-2067/22,A/Switzerland/12279/2022,2.0
A/Darwin/9/2021,A/Switzerland/12279/2022,0.0
A/Norway/24873/2021,A/Switzerland/12279/2022,0.4150374992788439
A/Poland/97/2022,A/Switzerland/12279/2022,1.0
A/Slovenia/8720/2022,A/Switzerland/12279/2022,0.0
A/Stockholm/5/2021,A/Switzerland/12279/2022,0.0
A/Bangladesh/4005/2020,A/Switzerland/12981/2022,1.9999999999999991
A/Cambodia/925256/2020,A/Switzerland/12981/2022,3.999999999999999
A/Cambodia/e0826360/2020,A/Switzerland/12981/2022,2.999999999999999
A/Darwin/9/2021,A/Switzerland/12981/2022,0.0
A/Denmark/3264/2019,A/Switzerland/12981/2022,3.999999999999999
A/England/214191723/2021,A/Switzerland/12981/2022,1.0
A/Stockholm/5/2021,A/Switzerland/12981/2022,1.0
A/Brisbane/10/2007,A/Switzerland/1370948/2008,0.0
A/England/394/2008,A/Switzerland/1370948/2008,1.5849625007211552
A/Johannesburg/15/2008,A/Switzerland/1370948/2008,0.5849625007211561
A/Brisbane/10/2007,A/Switzerland/1397477/2008,0.4150374992788439
A/England/394/2008,A/Switzerland/1397477/2008,0.0
A/Johannesburg/15/2008,A/Switzerland/1397477/2008,1.0
A/Brisbane/10/2007,A/Switzerland/1397481/2008,0.0
A/England/394/2008,A/Switzerland/1397481/2008,0.32192809488736174
A/Johannesburg/15/2008,A/Switzerland/1397481/2008,1.3219280948873617
A/Brisbane/10/2007,A/Switzerland/1409281/2008,0.0
A/England/394/2008,A/Switzerland/1409281/2008,1.9999999999999991
A/Johannesburg/15/2008,A/Switzerland/1409281/2008,0.0
A/Brisbane/10/2007,A/Switzerland/1426835/2009,0.0
A/England/394/2008,A/Switzerland/1426835/2009,1.584962500721156
A/Johannesburg/15/2008,A/Switzerland/1426835/2009,0.5849625007211561
A/Brisbane/10/2007,A/Switzerland/1431914/2009,0.0
A/England/394/2008,A/Switzerland/1431914/2009,2.3219280948873635
A/Johannesburg/15/2008,A/Switzerland/1431914/2009,0.3219280948873635
